codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;codigo_ocorrencia3;codigo_ocorrencia4;ocorrencia_classificacao;ocorrencia_latitude;ocorrencia_longitude;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;investigacao_status;divulgacao_relatorio_numero;divulgacao_relatorio_publicado;divulgacao_dia_publicacao;total_recomendacoes;total_aeronaves_envolvidas;ocorrencia_saida_pista
78837;78837;78837;78837;78837;ACIDENTE;-11.42056;-55.24028;CLÁUDIA;MT;BRASIL;****;27/11/2019;12:30:00;SIM;ATIVA;***;NÃO;NULL;0;1;NÃO
78838;78838;78838;78838;78838;ACIDENTE;-30.24556;-54.19333;SANTA MARGARIDA DO SUL;RS;BRASIL;*****;28/11/2019;07:30:00;SIM;ATIVA;***;NÃO;NULL;0;1;SIM
78839;78839;78839;78839;78839;ACIDENTE;-21.26583;-50.65250;GUARARAPES;SP;BRASIL;SDGR;29/11/2019;21:55:00;SIM;ATIVA;***;NÃO;NULL;0;1;NÃO
78855;78855;78855;78855;78855;INCIDENTE GRAVE;***;***;BELO HORIZONTE;MG;BRASIL;*****;07/06/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78856;78856;78856;78856;78856;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;23/06/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78857;78857;78857;78857;78857;INCIDENTE;***;***;FLORIANÓPOLIS;SC;BRASIL;*****;28/06/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78858;78858;78858;78858;78858;INCIDENTE;***;***;CAMPOS DOS GOYTACAZES;RJ;BRASIL;*****;28/06/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78859;78859;78859;78859;78859;INCIDENTE;***;***;SÃO PAULO;SP;BRASIL;*****;30/06/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78860;78860;78860;78860;78860;INCIDENTE;***;***;CUIABÁ;MT;BRASIL;*****;03/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78861;78861;78861;78861;78861;INCIDENTE GRAVE;***;***;PACAJUS;CE;BRASIL;*****;03/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78862;78862;78862;78862;78862;INCIDENTE;***;***;SÃO PAULO;SP;BRASIL;*****;03/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78863;78863;78863;78863;78863;INCIDENTE;***;***;CAMPOS DOS GOYTACAZES;RJ;BRASIL;*****;05/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78864;78864;78864;78864;78864;INCIDENTE;***;***;RIO BRANCO;AC;BRASIL;*****;05/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78865;78865;78865;78865;78865;INCIDENTE;***;***;BRASÍLIA;DF;BRASIL;*****;05/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78866;78866;78866;78866;78866;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;*****;06/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78867;78867;78867;78867;78867;INCIDENTE;***;***;IRACEMA;RR;BRASIL;*****;06/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78868;78868;78868;78868;78868;INCIDENTE;***;***;VITÓRIA;ES;BRASIL;*****;07/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78869;78869;78869;78869;78869;INCIDENTE;***;***;SALVADOR;BA;BRASIL;SBSV;09/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78870;78870;78870;78870;78870;INCIDENTE GRAVE;***;***;ITAPORANGA D'AJUDA;SE;BRASIL;*****;16/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78871;78871;78871;78871;78871;INCIDENTE;***;***;VITÓRIA;ES;BRASIL;*****;17/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78872;78872;78872;78872;78872;INCIDENTE;***;***;BRASÍLIA;DF;BRASIL;*****;19/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78873;78873;78873;78873;78873;INCIDENTE;***;***;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;*****;22/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78874;78874;78874;78874;78874;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;*****;25/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78875;78875;78875;78875;78875;INCIDENTE;***;***;PORTO ALEGRE;RS;BRASIL;*****;26/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78876;78876;78876;78876;78876;INCIDENTE;***;***;SÃO PAULO;SP;BRASIL;*****;27/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78877;78877;78877;78877;78877;INCIDENTE GRAVE;***;***;JACUPIRANGA;SP;BRASIL;*****;27/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78878;78878;78878;78878;78878;INCIDENTE;***;***;CARAUARI;AM;BRASIL;*****;28/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78879;78879;78879;78879;78879;INCIDENTE;***;***;CASCAVEL;PR;BRASIL;*****;28/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78880;78880;78880;78880;78880;INCIDENTE;***;***;RECIFE;PE;BRASIL;*****;31/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78881;78881;78881;78881;78881;INCIDENTE GRAVE;***;***;FELIXLÂNDIA;MG;BRASIL;*****;31/07/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78882;78882;78882;78882;78882;INCIDENTE GRAVE;***;***;JAGUARÉ;ES;BRASIL;*****;01/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78883;78883;78883;78883;78883;INCIDENTE;***;***;SÃO PAULO;SP;BRASIL;*****;03/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78884;78884;78884;78884;78884;INCIDENTE;***;***;BOITUVA;SP;BRASIL;*****;03/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78885;78885;78885;78885;78885;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;04/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78886;78886;78886;78886;78886;INCIDENTE;***;***;JUNDIAÍ;SP;BRASIL;*****;05/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78887;78887;78887;78887;78887;INCIDENTE;***;***;RECIFE;PE;BRASIL;*****;05/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78888;78888;78888;78888;78888;INCIDENTE;***;***;FLORIANÓPOLIS;SC;BRASIL;*****;06/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78889;78889;78889;78889;78889;INCIDENTE GRAVE;***;***;LAVRAS;MG;BRASIL;*****;07/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78890;78890;78890;78890;78890;INCIDENTE;***;***;GOIÂNIA;GO;BRASIL;*****;07/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78891;78891;78891;78891;78891;INCIDENTE;***;***;NAVEGANTES;SC;BRASIL;*****;07/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78892;78892;78892;78892;78892;INCIDENTE;***;***;CONFINS;MG;BRASIL;*****;07/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78893;78893;78893;78893;78893;INCIDENTE;***;***;CUIABÁ;MT;BRASIL;*****;07/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78894;78894;78894;78894;78894;INCIDENTE;***;***;CANELA;RS;BRASIL;*****;07/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78895;78895;78895;78895;78895;INCIDENTE;***;***;SÃO PAULO;SP;BRASIL;*****;08/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78896;78896;78896;78896;78896;INCIDENTE;***;***;PORTO BELO;SC;BRASIL;*****;08/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78897;78897;78897;78897;78897;INCIDENTE;***;***;CAMPO GRANDE;MS;BRASIL;*****;09/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78898;78898;78898;78898;78898;INCIDENTE GRAVE;***;***;UBATUBA;SP;BRASIL;*****;09/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78899;78899;78899;78899;78899;INCIDENTE;***;***;CONFINS;MG;BRASIL;*****;10/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78900;78900;78900;78900;78900;INCIDENTE GRAVE;***;***;CABREÚVA;SP;BRASIL;*****;11/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78901;78901;78901;78901;78901;INCIDENTE;***;***;SÃO PAULO;SP;BRASIL;*****;12/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78902;78902;78902;78902;78902;INCIDENTE GRAVE;***;***;IMPERATRIZ;MA;BRASIL;*****;15/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78903;78903;78903;78903;78903;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;15/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78904;78904;78904;78904;78904;INCIDENTE;***;***;PORTO VELHO;RO;BRASIL;*****;18/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78905;78905;78905;78905;78905;INCIDENTE;***;***;MACAPÁ;AP;BRASIL;*****;19/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78906;78906;78906;78906;78906;INCIDENTE;***;***;ALAGOA GRANDE;PB;BRASIL;*****;19/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78907;78907;78907;78907;78907;INCIDENTE;***;***;FLORIANÓPOLIS;SC;BRASIL;*****;19/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78908;78908;78908;78908;78908;INCIDENTE;***;***;SALVADOR;BA;BRASIL;*****;21/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78909;78909;78909;78909;78909;INCIDENTE;***;***;MANGARATIBA;RJ;BRASIL;*****;21/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78910;78910;78910;78910;78910;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;*****;23/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78911;78911;78911;78911;78911;INCIDENTE;***;***;CONFINS;MG;BRASIL;*****;23/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78912;78912;78912;78912;78912;INCIDENTE GRAVE;***;***;BRAGANÇA PAULISTA;SP;BRASIL;*****;25/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78913;78913;78913;78913;78913;INCIDENTE;***;***;RECIFE;PE;BRASIL;*****;25/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78914;78914;78914;78914;78914;INCIDENTE GRAVE;-29.273056;-51.518056;GARIBALDI;RS;BRASIL;SSGA;25/08/2019;20:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78915;78915;78915;78915;78915;INCIDENTE;***;***;BRASÍLIA;DF;BRASIL;*****;26/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78916;78916;78916;78916;78916;INCIDENTE;***;***;BRASÍLIA;DF;BRASIL;*****;27/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78917;78917;78917;78917;78917;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;27/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78918;78918;78918;78918;78918;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;27/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78919;78919;78919;78919;78919;INCIDENTE;***;***;CAMPO GRANDE;MS;BRASIL;*****;29/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78920;78920;78920;78920;78920;INCIDENTE;***;***;BELO HORIZONTE;MG;BRASIL;*****;30/08/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78921;78921;78921;78921;78921;INCIDENTE;***;***;JUAZEIRO DO NORTE;CE;BRASIL;*****;02/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78922;78922;78922;78922;78922;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;*****;03/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78923;78923;78923;78923;78923;INCIDENTE GRAVE;***;***;CANUTAMA;AM;BRASIL;*****;03/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78924;78924;78924;78924;78924;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;*****;03/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78925;78925;78925;78925;78925;INCIDENTE;-1.38556;-48.47889;BELÉM;PA;BRASIL;*****;06/09/2019;11:39:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78926;78926;78926;78926;78926;INCIDENTE;***;***;SINOP;MT;BRASIL;*****;06/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78927;78927;78927;78927;78927;INCIDENTE;***;***;TERESINA;PI;BRASIL;*****;06/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78928;78928;78928;78928;78928;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;SBJR;08/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78929;78929;78929;78929;78929;INCIDENTE;-15.84417;-58.63667;PORTO ESPERIDIÃO;MT;BRASIL;SWEW;10/09/2019;15:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78930;78930;78930;78930;78930;INCIDENTE;***;***;SÃO PAULO;SP;BRASIL;*****;10/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78931;78931;78931;78931;78931;INCIDENTE;***;***;GUARULHOS;SP;BRASIL;*****;11/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78932;78932;78932;78932;78932;INCIDENTE GRAVE;***;***;ESMERALDAS;MG;BRASIL;*****;12/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78933;78933;78933;78933;78933;INCIDENTE GRAVE;***;***;TRINDADE;GO;BRASIL;*****;13/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78934;78934;78934;78934;78934;INCIDENTE;***;***;SÃO PAULO;SP;BRASIL;SBMT;16/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78935;78935;78935;78935;78935;INCIDENTE GRAVE;***;***;PIEDADE;SP;BRASIL;*****;16/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78936;78936;78936;78936;78936;INCIDENTE;***;***;CAMPO GRANDE;MS;BRASIL;*****;18/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78937;78937;78937;78937;78937;INCIDENTE GRAVE;***;***;AQUIDAUANA;MS;BRASIL;*****;18/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78938;78938;78938;78938;78938;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;SDCO;19/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78939;78939;78939;78939;78939;INCIDENTE;***;***;UBERLÂNDIA;MG;BRASIL;*****;19/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78940;78940;78940;78940;78940;INCIDENTE GRAVE;***;***;PORTO WALTER;AC;BRASIL;*****;20/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78941;78941;78941;78941;78941;INCIDENTE;***;***;CANTAGALO;RJ;BRASIL;*****;21/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78942;78942;78942;78942;78942;INCIDENTE;***;***;GUARULHOS;SP;BRASIL;*****;22/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78943;78943;78943;78943;78943;INCIDENTE;***;***;SANTA MARIA;RS;BRASIL;*****;22/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78944;78944;78944;78944;78944;INCIDENTE;***;***;CURITIBA;PR;BRASIL;*****;22/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78945;78945;78945;78945;78945;INCIDENTE GRAVE;-08.84917;-69.26639;NÃO IDENTIFICADA;AC;BRASIL;SIMB;23/09/2019;15:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;SIM
78946;78946;78946;78946;78946;INCIDENTE;***;***;ELDORADO DO SUL;RS;BRASIL;*****;24/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78947;78947;78947;78947;78947;INCIDENTE;***;***;OROCÓ;PE;BRASIL;*****;25/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78948;78948;78948;78948;78948;INCIDENTE GRAVE;***;***;MARECHAL THAUMATURGO;AC;BRASIL;*****;25/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78949;78949;78949;78949;78949;INCIDENTE GRAVE;***;***;GUARAPUAVA;PR;BRASIL;*****;26/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78950;78950;78950;78950;78950;INCIDENTE;***;***;MARINGÁ;PR;BRASIL;*****;26/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78951;78951;78951;78951;78951;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;26/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78952;78952;78952;78952;78952;INCIDENTE;***;***;ARAÇATUBA;SP;BRASIL;*****;28/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78953;78953;78953;78953;78953;INCIDENTE;***;***;BRAGANÇA PAULISTA;SP;BRASIL;*****;29/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78954;78954;78954;78954;78954;INCIDENTE;***;***;CUIABÁ;MT;BRASIL;*****;30/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78955;78955;78955;78955;78955;INCIDENTE;***;***;BELO HORIZONTE;MG;BRASIL;*****;30/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78956;78956;78956;78956;78956;INCIDENTE;***;***;CURITIBA;PR;BRASIL;*****;30/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78957;78957;78957;78957;78957;INCIDENTE;***;***;CUIABÁ;MT;BRASIL;*****;30/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78958;78958;78958;78958;78958;INCIDENTE;***;***;PORTO ALEGRE;RS;BRASIL;*****;30/09/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78959;78959;78959;78959;78959;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;SBJR;01/10/2019;15:10:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78960;78960;78960;78960;78960;INCIDENTE;***;***;RECIFE;PE;BRASIL;*****;01/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78961;78961;78961;78961;78961;INCIDENTE GRAVE;***;***;COLNIZA;MT;BRASIL;*****;04/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78962;78962;78962;78962;78962;INCIDENTE;***;***;BRASÍLIA;DF;BRASIL;*****;06/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78963;78963;78963;78963;78963;INCIDENTE;***;***;FAXINAL;PR;BRASIL;*****;07/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78964;78964;78964;78964;78964;INCIDENTE;***;***;BELO HORIZONTE;MG;BRASIL;*****;08/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78965;78965;78965;78965;78965;INCIDENTE;***;***;FLORIANÓPOLIS;SC;BRASIL;*****;08/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78966;78966;78966;78966;78966;INCIDENTE;***;***;CURITIBA;PR;BRASIL;*****;11/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78967;78967;78967;78967;78967;INCIDENTE GRAVE;***;***;RIO DE JANEIRO;RJ;BRASIL;*****;12/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78968;78968;78968;78968;78968;INCIDENTE GRAVE;***;***;ROSÁRIO OESTE;MT;BRASIL;*****;13/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78969;78969;78969;78969;78969;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;15/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78970;78970;78970;78970;78970;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;16/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78971;78971;78971;78971;78971;INCIDENTE;***;***;GUARULHOS;SP;BRASIL;*****;16/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78972;78972;78972;78972;78972;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;17/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78973;78973;78973;78973;78973;INCIDENTE;***;***;LONDRINA;PR;BRASIL;*****;17/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78974;78974;78974;78974;78974;INCIDENTE;***;***;PARECI NOVO;RS;BRASIL;*****;17/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78975;78975;78975;78975;78975;INCIDENTE;***;***;GOIÂNIA;GO;BRASIL;*****;17/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78976;78976;78976;78976;78976;INCIDENTE;-23.00694;-47.13444;CAMPINAS;SP;BRASIL;****;17/10/2019;00:36:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78977;78977;78977;78977;78977;INCIDENTE;***;***;SÃO CARLOS;SP;BRASIL;SDSC;17/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78978;78978;78978;78978;78978;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;18/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78979;78979;78979;78979;78979;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;18/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78980;78980;78980;78980;78980;INCIDENTE GRAVE;***;***;BELO HORIZONTE;MG;BRASIL;*****;19/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78981;78981;78981;78981;78981;INCIDENTE GRAVE;***;***;ARARAS;SP;BRASIL;*****;19/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78982;78982;78982;78982;78982;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;*****;19/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78983;78983;78983;78983;78983;INCIDENTE;***;***;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;*****;19/10/2019;00:00:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78984;78984;78984;78984;78984;INCIDENTE;***;****;BOA VISTA;RR;BRASIL;*****;20/10/2019;14:11:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78985;78985;78985;78985;78985;INCIDENTE;***;***;MANAUS;AM;BRASIL;*****;20/10/2019;15:55:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78986;78986;78986;78986;78986;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;*****;21/10/2019;10:35:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78987;78987;78987;78987;78987;INCIDENTE;***;***;BELO HORIZONTE;MG;BRASIL;*****;22/10/2019;18:18:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78988;78988;78988;78988;78988;INCIDENTE;***;***;BRAGANÇA PAULISTA;SP;BRASIL;*****;24/10/2019;10:15:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78989;78989;78989;78989;78989;INCIDENTE;***;***;CAMPINAS;SP;BRASIL;*****;24/10/2019;17:40:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78990;78990;78990;78990;78990;INCIDENTE GRAVE;***;***;NOVA UBIRATÃ;MT;BRASIL;*****;24/10/2019;11:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78991;78991;78991;78991;78991;INCIDENTE GRAVE;***;***;LUCAS DO RIO VERDE;MT;BRASIL;*****;26/10/2019;20:45:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78992;78992;78992;78992;78992;INCIDENTE;***;***;SALVADOR;BA;BRASIL;*****;26/10/2019;14:07:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78993;78993;78993;78993;78993;INCIDENTE GRAVE;***;***;CAÇAPAVA;SP;BRASIL;*****;26/10/2019;18:47:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78994;78994;78994;78994;78994;INCIDENTE;***;***;POUSO ALEGRE;MG;BRASIL;*****;27/10/2019;13:35:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
78995;78995;78995;78995;78995;INCIDENTE;***;***;SÃO JOSÉ;SC;BRASIL;*****;28/10/2019;13:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
